id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
38526925,Cute stylish room very close to nışantaşı-taksim,248873826,Mehmet Emin,,Sisli,41.05021,28.97927,Private room,90,45,3,2021-10-11,0.42,1,213,3,
38529701,"Apartment near the sea, Ist Marina trade center",293876120,Şems,,Kartal,40.88792,29.21122,Private room,100,1,0,,,1,365,0,
38530027,Şişli/Kurtuluş/Bilezikçi Sokak/189,293878363,Yusuf,,Sisli,41.04567,28.98121,Private room,192,1,0,,,1,364,0,
38531044,"MU-Bosphorus in a Cosy Place Istanbul, Taksim",18145071,Erdem,,Beyoglu,41.03527,28.9849,Entire home/apt,662,1,44,2021-09-22,2.01,1,150,28,
38531246,Standard Room,270197613,Mine,,Besiktas,41.05159,29.02948,Hotel room,1114,1,0,,,6,363,0,
38533674,Tiny and unique Standard room,241849059,Topkon Turistik Hizmetler,,Kadikoy,40.98281,29.03267,Private room,500,1,0,,,3,360,0,
38535555,Cozy Flat near Galata Tower 5,194299141,Galata 34,,Beyoglu,41.02652,28.97232,Hotel room,349,1,0,,,10,363,0,
38535877,Cozy Flat near Galata Tower 6,194299141,Galata 34,,Beyoglu,41.0276,28.97227,Hotel room,349,1,2,2021-07-12,0.44,10,361,2,
38535945,Esenyurt Orhan Gazi mahallesi,293921556,Emrah,,Esenyurt,41.0665,28.65922,Private room,90,1,0,,,1,180,0,
38536676,Cozy Flat near Galata Tower 7,194299141,Galata 34,,Beyoglu,41.02601,28.97229,Hotel room,349,1,2,2020-10-22,0.08,10,363,0,
38537177,Cozy Flat near Galata Tower 8,194299141,Galata 34,,Beyoglu,41.02761,28.97393,Hotel room,349,1,0,,,10,362,0,
38537358,Family Flat near Galata Tower,194299141,Galata 34,,Beyoglu,41.02752,28.97349,Hotel room,349,1,7,2021-10-07,0.28,10,362,1,
38537363,Superior Room,270197613,Mine,,Besiktas,41.05256,29.02823,Hotel room,1336,1,0,,,6,363,0,
38537957,Relaxing 2BR AC w/Balcony in the heart of Galata,262552183,Meso&Eylül,,Beyoglu,41.02617,28.97402,Entire home/apt,751,3,73,2021-10-05,2.88,10,352,32,
38538565,"Şişli Ultra lux ,Comfortable,Modern House",291864552,Kaan,,Sisli,41.05831,28.98648,Entire home/apt,719,1,6,2021-04-22,1.94,14,319,6,
38541071,Lovely Apartment Next to Maiden's Tower,183655160,Khaled,,Uskudar,41.02141,29.01026,Private room,223,2,1,2019-09-13,0.04,1,365,0,
38545731,Vintage Store Room in Balat,78423294,Burak,,Fatih,41.03259,28.94786,Private room,120,15,2,2020-04-05,0.08,2,365,0,
38548905,Spacious 3br apt w2bath in da center,213157136,Ghassan,,Kagithane,41.08267,28.98705,Entire home/apt,1485,2,0,,,67,365,0,
38549927,My little home  nearby E-5 road,158923396,Sertan,,Bakirkoy,40.98007,28.84993,Shared room,500,1,0,,,1,90,0,
38553381,2 Bedroom Apartment with Perfect View & Location,209273081,Mehmet Nafiz,,Beyoglu,41.0322,28.97516,Entire home/apt,982,2,64,2021-09-11,2.68,6,334,33,
38558258,Family Room,270197613,Mine,,Besiktas,41.05338,29.02825,Hotel room,1559,1,0,,,6,363,0,
38558270,Güzel manzaralı sakin ulaşımı kolay,242107705,Kadir,,Esenyurt,41.02388,28.64443,Private room,100,1,0,,,1,90,0,
38558840,"Near to Dolmabahçe Palace, park view, sunny",293872641,Figen,,Besiktas,41.04004,28.99702,Entire home/apt,719,2,3,2021-10-22,0.14,1,88,1,
38560057,"1 Bedroom, Kitchen and Saloon Luxury Residence",26511605,Onur,,Besiktas,41.06454,29.00358,Hotel room,632,1,1,2020-09-19,0.07,14,329,0,
38560084,Economic Room,270197613,Mine,,Besiktas,41.05363,29.0283,Private room,1002,1,0,,,6,363,0,
38562178,hotel,294223720,Izzet,,Sisli,41.04614,28.98388,Hotel room,72999,1,3,2019-09-22,0.13,1,365,0,
38563078,"Kadıköyün kalbi Modada nezih,güvenilir konaklama",289949651,Cesur,,Kadikoy,40.98866,29.03297,Entire home/apt,370,1,50,2020-11-11,1.99,5,350,25,
38563125,Kadıköy'ün Kalbi Moda'da 7/24 Nezih ve Konaklama..,289949651,Cesur,,Kadikoy,40.98822,29.0328,Entire home/apt,370,3,9,2021-09-17,0.36,5,363,5,
38564026,Clean room safe residence perfect location,294239785,Melissa,,Kadikoy,40.98987,29.05441,Private room,334,3,1,2019-09-30,0.04,1,179,0,
38565375,Tramwaya 500mt 1+1 Full havadar temiz daire,292377527,Berk,,Fatih,41.01001,28.93191,Entire home/apt,364,7,0,,,2,365,0,
38565896,kadıköye 20 dakika mesafede,273952972,Çağlar,,Atasehir,40.99527,29.07498,Private room,90,1,0,,,1,364,0,
38568087,Nişantaşı taksim Beşiktaş’a yakın,294272578,İlyas,,Sisli,41.0473,28.98354,Private room,105,1,0,,,1,352,0,
38568230,Göl,294272217,Nizamettin,,Kucukcekmece,41.01364,28.78238,Private room,90,1,0,,,1,363,0,
38572067,Pırlanta Rezıdan / natıve englısh speaker,294306570,Sez,,Kadikoy,40.99059,29.05491,Private room,240,1,0,,,1,365,0,
38572192,Perfect home to stay in Istanbul,1864081,Oktay,,Besiktas,41.04357,29.00172,Entire home/apt,500,4,3,2021-08-27,0.13,1,0,2,
38573269,Cozy room at the roof top,294316131,Salih,,Sisli,41.0739,29.00126,Private room,223,1,0,,,1,178,0,
38574096,Flat 8 Taksim City Center,34334297,Ertan,,Beyoglu,41.03574,28.98186,Entire home/apt,333,2,43,2021-10-19,1.76,8,161,25,
38574668,Spacious Residence 1+1,273290035,Beyza Nur,,Kagithane,41.08508,28.99543,Entire home/apt,350,10,1,2021-08-19,0.41,14,210,1,
38575101,Centered cozy and comfortable with a nice backyard,246885,Vildan,,Beyoglu,41.02959,28.98283,Private room,300,6,0,,,3,168,0,
38575283,GOLDEN SARAY APART,64005421,Güven,,Fatih,41.00335,28.97419,Entire home/apt,501,1,0,,,8,355,0,
38575951,Historical Comfy Flat in Taksim - 12,390154,Taner And Nicola,,Beyoglu,41.03631,28.97221,Entire home/apt,357,2,55,2021-09-27,2.15,11,348,27,
38575959,Green Garden View Apartment Near Zorlu Center,294335753,Kaan,,Besiktas,41.06274,29.01737,Entire home/apt,557,4,4,2020-09-12,0.16,1,358,1,
38576012,A cosy room with single bed.,130107734,Caner,,Kadikoy,40.99675,29.04872,Private room,178,1,1,2019-09-22,0.04,2,365,0,
38577031,GOLDEN SARAY 109,64005421,Güven,,Fatih,41.00366,28.97354,Entire home/apt,724,1,3,2021-10-23,0.15,8,352,2,
38577458,"Clean, beautiful, safe luxury and comfortable home",286704391,Devran,,Kucukcekmece,41.04652,28.76106,Private room,400,1,0,,,1,180,0,
38577915,This is a very nice and warm apartment.,22032229,Bulent,,Maltepe,40.94008,29.11931,Entire home/apt,165,30,4,2021-08-31,0.18,1,32,2,
38578784,Modern Istanbul apartment,294356419,Hussein,,Avcilar,40.98035,28.72683,Entire home/apt,370,5,19,2021-07-14,0.84,2,327,5,
38580131,الحدائق والمسابح والمطاعم والحمامات والطبيعة,283214504,محمد خير,,Avcilar,41.05529,28.69108,Entire home/apt,652,1,2,2019-10-04,0.29,1,364,1,
38581709,İstanbul 民宿,267069067,东,,Fatih,41.01242,28.94493,Private room,150,1,0,,,8,365,0,
38589035,Triplex müstakil havuzlu şömineli barbekülü villa,26933711,Burak,,Silivri,41.05266,28.04985,Entire home/apt,856,2,7,2020-12-21,0.27,1,13,2,
38590306,Sadabad,289331608,Enes,,Kagithane,41.06576,28.95919,Private room,144,1,0,,,3,365,0,
38591157,Historical Studio Flat in Beyoglu,366787067,Doga,,Beyoglu,41.03705,28.974,Entire home/apt,387,3,51,2021-09-30,2.17,1,363,20,
38593309,FLAT WITH TERRACE KADIKOY (TERASLI GENİŞ DAİRE),294489621,Ozerk82,,Kadikoy,40.99159,29.03102,Entire home/apt,1000,365,24,2020-02-07,0.95,1,364,0,
38594701,Eşyalı lüks ev,284986501,Fatih,,Fatih,41.01158,28.95081,Entire home/apt,795,3,0,,,1,365,0,
38599537,"Güvenilir Aile Ortamı, SAW havalimanına 15 dakika.",294550420,Mücahit,,Pendik,40.8635,29.3021,Private room,240,1,0,,,1,181,0,
38599853,Cozy Home in the Heart of İstanbul,249810004,Ceren,,Beyoglu,41.03435,28.98531,Entire home/apt,411,6,12,2021-10-02,0.54,1,23,6,
38601023,Small room with all what u need ;),261223071,Abdulaziz,,Eyup,41.0683,28.94843,Private room,479,7,2,2021-10-16,0.10,2,89,1,
38602297,Flat 6 Taksim City Center,34334297,Ertan,,Beyoglu,41.0369,28.98186,Entire home/apt,333,2,28,2021-09-09,1.19,8,169,17,
38602343,Room Taksim / Istanbul,294637408,Cihat,,Beyoglu,41.03511,28.98328,Private room,544,1,0,,,1,365,0,
38603380,10 minutes walking distance to the sapphire mall.,294694047,Utku,,Kagithane,41.08637,28.99859,Private room,96,1,0,,,1,179,0,
38603474,Metroya yakın,211375776,Muhammet,,Uskudar,41.01919,29.07745,Private room,200,1,0,,,2,178,0,
38610246,Güvenlikli site içi  metro ulaşım yakın,294816178,Can,,Maltepe,40.94545,29.14319,Private room,229,1,0,,,1,89,0,
38612336,Modern Stylish 4BR/1.5Bath Billiards+Balcony! #22,21636586,VNG Property,,Besiktas,41.07826,29.04218,Entire home/apt,1328,3,16,2019-12-28,0.67,71,298,3,
38612707,Private Room to let heart of Kadikoy,294704151,M.Sinan,,Kadikoy,40.99397,29.03232,Private room,150,10,0,,,1,362,0,
38613142,Ataköy Marina'ya 5 dakika mesafede bahçeli daire,294841611,Yaşar,,Bakirkoy,40.98306,28.87743,Entire home/apt,1198,1,12,2020-02-20,0.60,1,360,6,
38615947,Beyoğlu cihangir meydanında merkezi bir lokasyon,264954692,Mazlum,,Beyoglu,41.0294,28.98077,Private room,288,1,0,,,1,363,0,
38616066,Cozy Room&Central Location,291076135,Cemre,,Kagithane,41.0914,29.00105,Shared room,178,1,0,,,1,129,0,
38622208,Modern residence with hotel comfort,289907552,Mel,,Bahcelievler,41.00592,28.81258,Entire home/apt,1150,1,20,2021-08-23,0.83,2,333,6,
38622242,pl,87182435,Tahsin,,Sisli,41.06806,28.99822,Private room,949,1,1,2019-11-19,0.04,1,365,0,
38622659,Comfort 2br apt in the center near shopping mall,213157136,Ghassan,,Kagithane,41.08297,28.98485,Entire home/apt,1150,2,0,,,67,365,0,
38622872,Modern residence with hotel comfort  1,293047462,Nes,,Bahcelievler,41.00418,28.81273,Entire home/apt,613,1,14,2020-01-15,0.65,2,350,5,
38623032,Awesome three bedroom apt n the center,213157136,Ghassan,,Kagithane,41.08309,28.98659,Entire home/apt,1677,2,0,,,67,365,0,
38628988,Cozy Apartment with garden in Center of Ortakoy,87339818,Helin,,Besiktas,41.05161,29.0217,Entire home/apt,322,4,19,2019-12-25,0.74,1,256,4,
38629676,Blue Cozy room in Taksim in the center of Istanbul,116103978,Ilir,,Beyoglu,41.03593,28.97183,Private room,105,3,43,2021-09-21,1.67,4,34,24,
38632312,Modern Bir Dairede Balkonlu Özel Bir Oda,6995052,Fatih,,Esenyurt,41.01847,28.64854,Private room,97,1,9,2021-09-04,7.71,4,333,8,
38634399,House of Design in the Besiktas,91079366,Murat,,Besiktas,41.04567,28.99964,Entire home/apt,300,1,2,2019-12-22,0.08,2,182,0,
38634690,Taksim,295088147,Mahdi,,Beyoglu,41.03854,28.9805,Entire home/apt,383,1,0,,,1,179,0,
38634700,FLAT IN THE CITY CENTER GREAT LOCATION NEAR TAKSIM,293743445,İbrahim,,Sisli,41.05977,28.97562,Private room,450,1,0,,,1,364,0,
38635749,🎖Sunshine Cozy House,295104238,Güneş,,Besiktas,41.06147,29.01026,Entire home/apt,612,1,6,2021-09-12,4.09,1,117,6,
38635791,Central Cozy Flat with Terrace & Sea  View,202080969,Mustafa,,Bakirkoy,40.98064,28.87677,Entire home/apt,700,3,8,2020-02-16,0.31,1,171,2,
38635937,Speacial Room For Travellers,295106220,Enes,,Kagithane,41.08316,28.99693,Private room,111,1,0,,,1,365,0,
38636882,Güneşli & Serin Sunny & cool,295115005,Gancho,,Sisli,41.05707,28.99555,Entire home/apt,297,2,20,2021-08-31,0.78,1,333,9,
38638067,Modern face of Istanbul,191144419,Onur,,Sisli,41.06099,28.99469,Private room,150,1,0,,,1,89,0,
38641945,Otel konforunda özel konaklama,66214094,Ismail,,Basaksehir,41.09818,28.76291,Private room,100,1,2,2019-11-06,0.08,1,365,0,
38652224,Gorgeous Villa in the Heart of Polonezkoy,330815,Zeynep,,Beykoz,41.11734,29.21854,Entire home/apt,3214,2,16,2021-08-26,0.89,2,28,10,
38654043,Sulh,295205335,Esmat,,Besiktas,41.05008,29.00462,Entire home/apt,383,1,0,,,1,179,0,
38656249,Bostancı/Kadıköy'de yeni binada banyolu özel oda,79354826,Buğra,,Kadikoy,40.96181,29.09972,Private room,145,3,0,,,1,90,0,
38657438,Cosy room at akatlar,5527054,Ozgur,,Besiktas,41.09095,29.02973,Private room,1438,3,0,,,1,365,0,
38661835,NY WORLD HOTEL,295376572,Burak,,Buyukcekmece,41.01743,28.60239,Hotel room,300,1,0,,,1,365,0,
38663405,Comfartable modern flat near Taksim square,4827459,Güven,,Beyoglu,41.03179,28.98783,Entire home/apt,1111,3,17,2021-02-04,0.70,8,319,3,
38665797,Cukurcuma antıkacılar sokagında yeni bina,295409737,Osman,,Beyoglu,41.03319,28.98066,Entire home/apt,955,2,0,,,1,181,0,
38666549,CİCEK EMLAK,295416608,Cihan,,Sisli,41.04947,28.99386,Entire home/apt,300,1,1,2021-08-28,0.47,1,365,1,
38667577,"Positive, clean and new in the heart of Istanbul",59335929,Sarah,,Beyoglu,41.0325,28.98676,Entire home/apt,525,3,1,2021-08-18,0.41,1,350,1,
38670410,Şehir Merkezinde Ulaşımı Kolay Komple Kiralık Ev,212960401,Polat Emre,,Gungoren,41.006,28.88755,Entire home/apt,575,1,1,2019-09-27,0.04,1,83,0,
38673407,SİTEDE GÜZEL BİR SAKİN VE GÜZEL BİR KEYİF.,295484736,Selçuk,,Sultanbeyli,40.98418,29.2569,Private room,288,1,0,,,2,181,0,
38673610,Well Furnished Flat in Historical Peninsula,26045721,Huseyin Asim,,Fatih,41.00604,28.95428,Entire home/apt,290,2,21,2021-06-08,0.90,22,344,5,
38675628,Well Furnished Flat in Historical Peninsula,26045721,Huseyin Asim,,Fatih,41.0068,28.95545,Entire home/apt,323,2,9,2021-07-14,0.36,22,345,3,
38675905,Well Furnished Flat in Historical Peninsula,26045721,Huseyin Asim,,Fatih,41.00536,28.95507,Entire home/apt,317,2,26,2021-08-18,1.04,22,358,11,
38675915,Well Furnished Flat in Historical Peninsula,26045721,Huseyin Asim,,Fatih,41.00717,28.95472,Entire home/apt,309,2,2,2021-10-24,0.09,22,349,1,
38682034,Sultanahmet Cosy House,71464472,Metin,,Fatih,41.00224,28.97919,Entire home/apt,397,1,31,2021-07-04,1.23,1,321,10,
38683059,Penthouse Flat in Taxim Square,266904815,Ayhan,,Beyoglu,41.03742,28.9807,Entire home/apt,316,2,3,2020-09-23,0.21,10,333,0,
38683932,Queen Suite   Oda Deniz Manzaralı,270197613,Mine,,Besiktas,41.05163,29.03006,Hotel room,1670,1,0,,,6,164,0,
38684249,Bahçe katı Camsız Standard Oda,270197613,Mine,,Besiktas,41.05029,29.02971,Hotel room,1002,1,0,,,6,178,0,
38685742,NOBLE HOUSE  101,286245087,Atilgan,,Beyoglu,41.02457,28.97838,Private room,464,1,1,2019-10-04,0.04,16,365,0,
38687541,Well furnished Flat in Historical Peninsula,26045721,Huseyin Asim,,Fatih,41.00663,28.95426,Entire home/apt,290,2,2,2019-12-27,0.09,22,348,0,
38690923,Doğan SAĞMIŞ,295683020,Doğan,,Fatih,41.02821,28.94933,Private room,288,1,1,2019-09-27,0.04,1,89,0,
38691066,Confortable room- 5 min marmaray station by foot,45279454,Ezgi,,Maltepe,40.93729,29.11519,Private room,334,1,0,,,1,179,0,
38691322,AĞVA ANTİK RIVER HOUSE,290959521,Ekrem,,Sile,41.12569,29.86176,Private room,1586,1,3,2019-11-07,1.07,5,81,2,
38695669,"Kadıköy ve Üsküdara yakın ,merkezi rahat bir ev.",295830564,Candaş,,Uskudar,41.01238,29.03338,Private room,200,1,2,2019-10-25,0.08,1,83,0,
38696717,Well furnished flat in Historical Peninsula,26045721,Huseyin Asim,,Fatih,41.00497,28.95406,Entire home/apt,278,2,23,2020-10-31,0.91,22,351,17,
38696884,Well furnished flat in Historical Peninsula,26045721,Huseyin Asim,,Fatih,41.00702,28.95449,Entire home/apt,278,2,11,2020-09-09,0.44,22,329,1,
38697037,Well Furnished Flat in Historical Peninsula,26045721,Huseyin Asim,,Fatih,41.0064,28.95493,Entire home/apt,301,2,5,2021-09-28,1.74,22,363,2,
38698419,"Next to Cevahir mall , private room.",286650809,Serdar,,Sisli,41.06006,28.99264,Private room,383,1,0,,,1,179,0,
38699135,"180 m2 , 4+1 big apartment close to Taksim Square",18631355,Ezgi,,Sisli,41.0465,28.97963,Entire home/apt,969,2,0,,,1,87,0,
38699697,Sahibinden Esenyurt Stüdyo Daire,293725938,Paris,,Esenyurt,41.02962,28.63967,Entire home/apt,192,20,0,,,2,179,0,
38699938,Bright Colorful Modern Artists Designer Home #51,21636586,VNG Property,,Beyoglu,41.03114,28.97899,Entire home/apt,1118,3,5,2021-09-03,5,71,358,3,
38702308,"Kadıköy, residance içinde stüdyo daire",295893698,Merve,,Kadikoy,40.99729,29.05608,Entire home/apt,356,1,3,2021-10-20,3,1,364,3,
38714477,E-5 e yürüme mesafesi,296005815,Merve,,Maltepe,40.94459,29.13488,Private room,250,1,0,,,1,89,0,
38714606,Luxurious duplex w/ divine roof terrace in center,302754739,Nilgün,,Sisli,41.05677,28.97337,Entire home/apt,479,5,16,2021-10-09,0.68,2,344,6,
38716019,Doğanın içinde huzur,23248433,Mehmet Gurkan,,Sile,41.17741,29.34924,Entire home/apt,1221,1,40,2020-11-28,1.57,1,115,20,
38718749,Tüm ulaşım araçlarına yakın istanbul merkez,152852525,Kadir,,Gungoren,41.01187,28.86948,Private room,200,1,0,,,1,129,0,
38720545,A home for a few days.,296078405,Serdar,,Beylikduzu,40.98955,28.60764,Private room,163,1,0,,,1,180,0,
38722715,Cozy studio in heart of taksim,296095413,Hyba,,Beyoglu,41.03369,28.98082,Private room,267,1,3,2019-11-06,0.12,1,88,0,
38723738,Home,296105519,İbrahim,,Sisli,41.06758,29.00082,Entire home/apt,719,1,0,,,2,365,0,
38725688,don kişot butık otel,296120701,Aytac,,Kadikoy,40.99525,29.02625,Private room,280,2,0,,,2,365,0,
38726251,Aile ortamı tadında 3+1 temiz ev,296124435,Fuat,,Bahcelievler,40.9963,28.83632,Private room,150,1,0,,,1,89,0,
38727109,Çok merkezi temiz ve ferah stüdyo rezidans  daire,275793862,İlyas,,Sisli,41.05435,28.99219,Entire home/apt,399,3,0,,,10,365,0,
38727879,özel güzel bir daire ferah ve rahat,296134186,Gökhan,,Sultangazi,41.10241,28.85393,Private room,200,30,0,,,1,181,0,
38728603,"Stylish , Safe and Very Central",36534433,Koray,,Sisli,41.05924,28.98393,Entire home/apt,843,2,30,2021-05-25,1.23,21,339,10,
38730209,Your home,296173826,Cengizhan,,Kadikoy,40.99114,29.0536,Private room,431,1,0,,,2,179,0,
38737092,Taksime çok yakın. İstanbul'un merkezinde.,296239136,Cem,,Beyoglu,41.03859,28.96363,Private room,240,1,0,,,1,365,0,
38737917,Long Stay Istanbul,296240770,Cafer,,Beyoglu,41.03921,28.98207,Hotel room,778,1,0,,,1,177,0,
38737995,Taksim,166778813,Arlen,,Beyoglu,41.03659,28.97871,Private room,364,1,0,,,3,365,0,
38739078,Kadıköy / Hasanpaşa,56446640,Meriç,,Kadikoy,40.99612,29.043,Private room,111,1,0,,,1,302,0,
38741611,Shared apartment in Salacak,97027108,Halenur,,Uskudar,41.01195,29.01837,Private room,334,2,0,,,2,89,0,
38743000,Your own home,294890546,Imad,,Pendik,40.88075,29.23912,Private room,95,2,2,2019-10-28,0.08,1,365,0,
38743909,Shared apartment in Salacak,97027108,Halenur,,Uskudar,41.01037,29.01641,Private room,334,1,0,,,2,179,0,
38744678,Beşiktaş Ev,158926257,Selin,,Besiktas,41.05494,29.00722,Private room,250,1,6,2019-12-31,0.23,1,118,0,
38745786,Luxe design Résidence İstanbul,26190481,Alexandre,,Kucukcekmece,40.98787,28.78225,Entire home/apt,891,2,4,2021-04-07,0.16,2,318,2,
38747498,İstanbul nışantaşın’da 1+1 tüm daire 2,287208465,Yunus Levent,,Sisli,41.05518,28.99104,Entire home/apt,299,4,10,2020-02-22,0.43,19,342,1,
38747947,"Beykoz, Boğaz Manzaralı Oda",296317762,Taha,,Beykoz,41.13269,29.09468,Private room,275,1,9,2021-09-16,1.06,1,89,6,
38748986,Güvenlikli site içinde,296326479,Seyra,,Kadikoy,41.00839,29.04284,Entire home/apt,600,1,0,,,1,179,0,
38749555,"Large room, close to the Marmaray Uskudar station",159056845,Eymen,,Uskudar,41.02723,29.02381,Private room,90,6,0,,,1,180,0,
38750742,Family Dort Kisilik Oda - 400 - Lizzia Butik Hotel,160672670,Ilgaz,,Bakirkoy,40.97765,28.87592,Hotel room,390,1,0,,,11,59,0,
38750800,Deluxe Tek Buyuk Yatakli Oda - 402 - Lizzia Butik Hotel,160672670,Ilgaz,,Bakirkoy,40.97764,28.87725,Hotel room,450,1,0,,,11,59,0,
38751196,Deluxe Tek Buyuk Yatakli Oda - 404 - Lizzia Butik Hotel,160672670,Ilgaz,,Bakirkoy,40.97914,28.8759,Hotel room,450,1,0,,,11,301,0,
38751197,Family Uc Kisilik Oda - 403 - Lizzia Butik Hotel,160672670,Ilgaz,,Bakirkoy,40.97779,28.8775,Hotel room,390,1,0,,,11,301,0,
38751228,Family Uc Kisilik Oda - 405 - Lizzia Butik Hotel,160672670,Ilgaz,,Bakirkoy,40.97909,28.87702,Hotel room,450,1,0,,,11,301,0,
38751231,Family Dort Kisilik Oda - 406 - Lizzia Butik Hotel,160672670,Ilgaz,,Bakirkoy,40.97801,28.87554,Hotel room,390,1,0,,,11,301,0,
38751245,Family Uc Kisilik Oda - 407 - Lizzia Butik Hotel,160672670,Ilgaz,,Bakirkoy,40.97954,28.87565,Hotel room,339,1,0,,,11,59,0,
38751284,Deluxe Tek Buyuk Yatakli Oda - 408 - Lizzia Butik Hotel,160672670,Ilgaz,,Bakirkoy,40.97768,28.87581,Hotel room,390,1,0,,,11,301,0,
38751287,Family Uc Kisilik Oda - 409 - Lizzia Butik Hotel,160672670,Ilgaz,,Bakirkoy,40.97961,28.87569,Hotel room,450,1,0,,,11,301,0,
38751296,Deluxe Cati Kati -Loft- Balkonlu - 410 - Lizzia Butik Hotel,160672670,Ilgaz,,Bakirkoy,40.97922,28.87746,Hotel room,640,1,0,,,11,59,0,
38751302,Deluxe Tek Buyuk Yatakli Oda - 411 - Lizzia Butik Hotel,160672670,Ilgaz,,Bakirkoy,40.97821,28.87737,Hotel room,320,1,0,,,11,301,0,
38752225,Located in a site with security near the Bosphorus,122641278,Aytuğ,,Sariyer,41.10456,29.04382,Private room,288,1,0,,,1,364,0,
38752558,Awesome one bedroom apt n da center w balcony,213157136,Ghassan,,Kagithane,41.08341,28.98663,Entire home/apt,623,2,1,2019-09-29,0.04,67,365,0,
38752914,Her yere ulasimi olan konumda Temiz Ferah bi ev,296358613,Yasin,,Maltepe,40.97214,29.13477,Private room,70,1,0,,,1,180,0,
38754333,Room in the Center of Nisantasi,296324816,Deniz,,Sisli,41.05078,28.98886,Private room,334,2,0,,,1,178,0,
38754875,Modern flat with shared terrace in city center,294216926,Semih Çağlar,,Besiktas,41.04379,28.9991,Entire home/apt,826,2,0,,,1,86,0,
38756041,NOBLE HOUSE  401,286245087,Atilgan,,Beyoglu,41.02365,28.97683,Private room,450,1,1,2019-11-05,0.04,16,89,0,
38756835,NOBEL HOUSE  201,286245087,Atilgan,,Beyoglu,41.02478,28.97735,Private room,500,2,0,,,16,90,0,
